product_id,product_name,category,price
1582,Solara Max 1582,Fitness Gear,1252.6
1583,Lumina Pro 1583,Books,598.55
1584,Aurelia Max 1584,Kitchen Appliances,1525.1
1585,Kronos Elite 1585,Headphones,1258.58
1586,NovaTech Elite 1586,Gaming Consoles,923.37
1587,Eclipse Max 1587,Books,886.9
1588,Zenith Pro 1588,Headphones,1119.36
1589,Eclipse Max 1589,Gaming Consoles,1757.75
1590,Kronos Elite 1590,Gaming Consoles,274.87
1591,Lumina X 1591,Gaming Consoles,338.51
1592,Kronos Max 1592,Laptops,1472.12
1593,Aurelia X 1593,Laptops,400.37
1594,Vertex Elite 1594,Kitchen Appliances,1176.64
1595,Zenith Max 1595,Headphones,390.25
1596,Vertex Elite 1596,Smartphones,1048.04
1597,Vertex Elite 1597,Books,1210.66
1598,Zenith Max 1598,Headphones,1980.74
1599,Aurelia Max 1599,Kitchen Appliances,1396.79
1600,Vertex Pro 1600,Smartphones,134.45
1601,Vertex Max 1601,Fitness Gear,1101.25
1602,Eclipse Pro 1602,Fitness Gear,1290.14
1603,NovaTech Elite 1603,Headphones,580.93
1604,Eclipse Elite 1604,Fitness Gear,299.62
1605,Solara Plus 1605,Headphones,955.72
1606,Eclipse Elite 1606,Kitchen Appliances,836.86
1607,NovaTech Plus 1607,Home Decor,373.89
1608,Vertex X 1608,Headphones,423.64
1609,Lumina Max 1609,Smartphones,718.74
1610,Aurelia X 1610,Smartphones,1640.03
1611,Kronos Max 1611,Kitchen Appliances,71.28
1612,Kronos X 1612,Fitness Gear,1994.06
1613,Zenith Max 1613,Home Decor,1937.1
1614,NovaTech Plus 1614,Kitchen Appliances,1455.7
1615,Zenith Max 1615,Smartphones,337.36
1616,NovaTech Elite 1616,Headphones,467.26
1617,Zenith Pro 1617,Home Decor,1510.01
1618,Aurelia X 1618,Books,876.24
1619,NovaTech Plus 1619,Kitchen Appliances,1068.24
1620,Lumina Plus 1620,Smartphones,1723.44
1621,NovaTech Elite 1621,Fitness Gear,736.03
1622,Aurelia X 1622,Laptops,1891.47
1623,NovaTech X 1623,Smartphones,1043.77
1624,Zenith Plus 1624,Home Decor,664.02
1625,Kronos Plus 1625,Books,775.29
1626,NovaTech Plus 1626,Kitchen Appliances,1902.08
1627,Aurelia Pro 1627,Fitness Gear,1059.17
1628,Eclipse Elite 1628,Headphones,1090.03
1629,Eclipse X 1629,Books,567.61
1630,Eclipse Pro 1630,Fitness Gear,314.14
1631,NovaTech Max 1631,Books,1442.92
1632,Aurelia Pro 1632,Gaming Consoles,1363.71
1633,Eclipse Max 1633,Books,260.81
1634,Vertex Plus 1634,Fitness Gear,284.68
1635,Solara Pro 1635,Laptops,1063.01
1636,Vertex Plus 1636,Fitness Gear,1947.42
1637,Aurelia Plus 1637,Laptops,62.85
1638,Lumina Max 1638,Home Decor,252.42
1639,Solara Pro 1639,Laptops,1895.73
1640,Aurelia X 1640,Fitness Gear,1767.77
1641,Vertex Max 1641,Fitness Gear,1142.14
1642,Eclipse Max 1642,Gaming Consoles,1278.9
1643,NovaTech Pro 1643,Books,786.01
1644,Zenith Max 1644,Smartphones,1670.37
1645,Vertex Pro 1645,Fitness Gear,1622.83
1646,Aurelia Pro 1646,Laptops,205.53
1647,Eclipse X 1647,Books,349.06
1648,Aurelia Max 1648,Headphones,1676.7
1649,Lumina X 1649,Headphones,1562.04
1650,Kronos Pro 1650,Kitchen Appliances,1365.78
1651,Lumina X 1651,Books,328.5
1652,Aurelia Plus 1652,Gaming Consoles,1664.06
1653,Vertex Max 1653,Fitness Gear,199.42
1654,Lumina Pro 1654,Headphones,1356.64
1655,Zenith X 1655,Headphones,580.13
1656,Solara Plus 1656,Kitchen Appliances,677.57
1657,Vertex Plus 1657,Headphones,950.39
1658,Vertex X 1658,Laptops,668.64
1659,Kronos X 1659,Smartphones,719.18
1660,Eclipse Max 1660,Home Decor,105.75
1661,Aurelia Max 1661,Smartphones,363.58
1662,Solara X 1662,Laptops,774.71
1663,NovaTech Pro 1663,Home Decor,974.02
1664,Lumina X 1664,Smartphones,1240.01
1665,NovaTech X 1665,Laptops,1535.04
1666,Aurelia Elite 1666,Books,802.03
1667,Vertex Plus 1667,Smartphones,1654.66
1668,Zenith Max 1668,Smartphones,971.44
1669,Aurelia Plus 1669,Home Decor,655.52
1670,Vertex Elite 1670,Gaming Consoles,226.75
1671,Aurelia Max 1671,Home Decor,697.58
1672,Solara Max 1672,Home Decor,395.28
1673,Eclipse Plus 1673,Books,485.45
1674,Zenith X 1674,Fitness Gear,713.93
1675,Kronos X 1675,Headphones,1875.55
1676,Eclipse Pro 1676,Kitchen Appliances,50.33
1677,Solara Max 1677,Headphones,1113.61
1678,Vertex Max 1678,Gaming Consoles,422.53
1679,Aurelia Plus 1679,Fitness Gear,911.66
1680,Kronos Plus 1680,Headphones,1546.39
1681,NovaTech Plus 1681,Home Decor,971.71
1682,Lumina X 1682,Fitness Gear,1446.48
1683,Kronos Plus 1683,Kitchen Appliances,1913.35
1684,Solara Elite 1684,Books,1850.79
1685,NovaTech Max 1685,Headphones,956.29
1686,NovaTech X 1686,Books,211.5
1687,Aurelia X 1687,Home Decor,632.24
1688,Eclipse Elite 1688,Laptops,754.24
1689,Eclipse Plus 1689,Books,1223.12
1690,NovaTech Pro 1690,Books,89.17
1691,Aurelia Pro 1691,Home Decor,833.79
1692,Aurelia Elite 1692,Smartphones,1051.22
1693,NovaTech X 1693,Headphones,245.61
1694,NovaTech Max 1694,Books,1565.11
1695,Aurelia Elite 1695,Smartphones,290.04
1696,Kronos Plus 1696,Gaming Consoles,1809.0
1697,Eclipse Max 1697,Headphones,1005.33
1698,Eclipse Max 1698,Fitness Gear,1331.74
1699,Eclipse Pro 1699,Headphones,1120.25
1700,Lumina Elite 1700,Gaming Consoles,485.63
1701,Zenith Max 1701,Laptops,1366.68
1702,NovaTech Pro 1702,Books,1582.11
1703,Vertex Plus 1703,Home Decor,1332.03
1704,Eclipse Plus 1704,Smartphones,719.98
1705,Zenith Elite 1705,Fitness Gear,1794.71
1706,Eclipse Plus 1706,Fitness Gear,1676.03
1707,NovaTech Pro 1707,Headphones,827.94
1708,Vertex Max 1708,Laptops,1563.53
1709,Kronos Elite 1709,Kitchen Appliances,1836.16
1710,Aurelia Elite 1710,Headphones,1717.69
1711,Zenith Elite 1711,Books,1840.49
1712,Solara Pro 1712,Laptops,481.89
1713,Vertex Elite 1713,Gaming Consoles,821.13
1714,Aurelia X 1714,Laptops,614.94
1715,Vertex X 1715,Fitness Gear,1361.88
1716,Kronos Plus 1716,Books,169.02
1717,Eclipse Max 1717,Kitchen Appliances,301.92
1718,Kronos Plus 1718,Laptops,1718.49
1719,Vertex Pro 1719,Headphones,974.44
1720,Solara Elite 1720,Headphones,532.68
1721,Eclipse Max 1721,Headphones,765.23
1722,Zenith X 1722,Smartphones,191.92
1723,Aurelia Elite 1723,Laptops,1515.84
1724,Zenith Max 1724,Books,1855.18
1725,Lumina Pro 1725,Headphones,1322.96
1726,Vertex Elite 1726,Laptops,117.52
1727,Aurelia Elite 1727,Gaming Consoles,960.47
1728,Aurelia Max 1728,Home Decor,794.41
1729,Kronos Plus 1729,Kitchen Appliances,822.59
1730,Kronos Elite 1730,Laptops,800.48
1731,Solara Elite 1731,Home Decor,612.31
1732,Lumina Max 1732,Kitchen Appliances,899.77
1733,Kronos X 1733,Kitchen Appliances,296.79
1734,Kronos Elite 1734,Home Decor,306.07
1735,NovaTech Plus 1735,Books,1204.54
1736,NovaTech X 1736,Fitness Gear,820.44
1737,Vertex Pro 1737,Books,864.49
1738,Zenith Plus 1738,Kitchen Appliances,288.01
1739,Kronos X 1739,Kitchen Appliances,1552.08
1740,Lumina Pro 1740,Fitness Gear,1181.71
1741,Solara X 1741,Smartphones,96.68
1742,Vertex Plus 1742,Books,339.76
1743,NovaTech Elite 1743,Laptops,479.28
1744,Solara Elite 1744,Fitness Gear,931.64
1745,Solara Max 1745,Gaming Consoles,1481.74
1746,Vertex Elite 1746,Laptops,1032.76
1747,Aurelia X 1747,Books,940.08
1748,Zenith Pro 1748,Headphones,1967.05
1749,Lumina X 1749,Kitchen Appliances,1482.58
1750,Lumina Elite 1750,Headphones,227.4
1751,Lumina Elite 1751,Home Decor,581.71
1752,Kronos Plus 1752,Headphones,834.8
1753,Lumina Max 1753,Smartphones,475.68
1754,Zenith Elite 1754,Fitness Gear,52.27
1755,NovaTech Max 1755,Gaming Consoles,418.58
1756,Kronos Elite 1756,Home Decor,332.85
1757,Zenith Elite 1757,Gaming Consoles,1642.38
1758,Solara Max 1758,Fitness Gear,1644.8
1759,Eclipse X 1759,Books,1542.78
1760,Eclipse Elite 1760,Smartphones,1376.19
1761,Aurelia Plus 1761,Books,468.72
1762,Lumina Elite 1762,Books,933.96
1763,NovaTech X 1763,Smartphones,136.5
1764,Zenith Plus 1764,Books,537.16
1765,Kronos Plus 1765,Kitchen Appliances,157.11
1766,Vertex Pro 1766,Home Decor,1230.43
1767,Eclipse Plus 1767,Fitness Gear,808.91
1768,Zenith X 1768,Fitness Gear,1259.05
1769,Eclipse Plus 1769,Gaming Consoles,212.65
1770,Zenith Pro 1770,Fitness Gear,480.04
1771,Lumina X 1771,Headphones,1359.08
1772,Vertex Plus 1772,Kitchen Appliances,1612.88
1773,Vertex Pro 1773,Gaming Consoles,623.86
1774,Solara X 1774,Kitchen Appliances,1184.71
1775,Aurelia Plus 1775,Books,1236.51
1776,Lumina Plus 1776,Smartphones,302.26
1777,NovaTech X 1777,Fitness Gear,1708.47
1778,Eclipse X 1778,Laptops,1093.18
1779,NovaTech Plus 1779,Smartphones,1912.77
1780,Lumina X 1780,Books,1840.34
1781,Vertex Max 1781,Headphones,1145.65
1782,Lumina Max 1782,Laptops,86.34
1783,Eclipse X 1783,Headphones,1577.77
1784,Solara Pro 1784,Gaming Consoles,1033.98
1785,NovaTech Pro 1785,Home Decor,94.12
1786,Lumina Plus 1786,Laptops,211.43
1787,Eclipse Pro 1787,Gaming Consoles,777.29
1788,Aurelia Plus 1788,Fitness Gear,277.88
1789,Kronos Elite 1789,Books,1287.89
1790,Eclipse X 1790,Smartphones,1448.32
1791,Zenith Plus 1791,Gaming Consoles,987.45
1792,Kronos Elite 1792,Kitchen Appliances,1571.22
1793,Aurelia Elite 1793,Fitness Gear,521.92
1794,NovaTech Pro 1794,Laptops,1248.64
1795,Kronos Plus 1795,Fitness Gear,1884.67
1796,Vertex Elite 1796,Smartphones,254.1
1797,Aurelia Elite 1797,Laptops,1201.9
1798,Zenith Pro 1798,Books,456.41
1799,Solara Elite 1799,Fitness Gear,471.65
1800,Eclipse Max 1800,Smartphones,326.65
1801,Vertex X 1801,Laptops,503.55
1802,Eclipse Plus 1802,Home Decor,355.86
1803,Eclipse X 1803,Headphones,1767.05
1804,NovaTech Plus 1804,Smartphones,1759.1
1805,Aurelia Elite 1805,Kitchen Appliances,1444.29
1806,Solara Elite 1806,Headphones,1642.58
1807,Vertex Pro 1807,Laptops,1120.56
1808,Kronos Elite 1808,Smartphones,1024.61
1809,Solara Elite 1809,Headphones,1242.43
1810,NovaTech X 1810,Headphones,702.36
1811,Vertex Pro 1811,Kitchen Appliances,1366.07
1812,NovaTech X 1812,Books,1738.17
1813,Vertex X 1813,Kitchen Appliances,856.91
1814,Eclipse X 1814,Home Decor,379.34
1815,Zenith Max 1815,Home Decor,1716.69
1816,Kronos Elite 1816,Books,951.4
1817,Kronos Plus 1817,Laptops,1877.11
1818,NovaTech Pro 1818,Kitchen Appliances,298.14
1819,Zenith X 1819,Smartphones,1959.12
1820,Kronos Elite 1820,Headphones,1648.53
1821,Kronos Pro 1821,Books,69.57
1822,Eclipse Pro 1822,Gaming Consoles,1162.4
1823,Vertex Max 1823,Headphones,569.96
1824,Lumina Elite 1824,Laptops,1396.3
1825,Aurelia Elite 1825,Gaming Consoles,1265.37
1826,NovaTech Max 1826,Laptops,1264.11
1827,Aurelia Plus 1827,Headphones,452.03
1828,Vertex Max 1828,Books,623.56
1829,NovaTech Pro 1829,Home Decor,1306.14
1830,Lumina Plus 1830,Smartphones,1741.32
1831,Zenith Elite 1831,Home Decor,67.62
1832,Eclipse Plus 1832,Home Decor,346.66
1833,NovaTech Pro 1833,Smartphones,1372.15
1834,NovaTech X 1834,Headphones,622.48
1835,Zenith Max 1835,Smartphones,663.83
1836,Zenith Elite 1836,Books,97.29
1837,Kronos Pro 1837,Books,109.92
1838,Solara X 1838,Home Decor,934.21
1839,Kronos Elite 1839,Home Decor,1430.34
1840,Aurelia Plus 1840,Smartphones,1322.67
1841,Aurelia Max 1841,Kitchen Appliances,944.38
1842,Lumina Elite 1842,Laptops,686.48
1843,NovaTech X 1843,Home Decor,341.11
1844,NovaTech Plus 1844,Smartphones,1421.54
1845,Lumina Max 1845,Books,1217.85
1846,NovaTech X 1846,Home Decor,1891.73
1847,Lumina Elite 1847,Gaming Consoles,823.69
1848,Vertex Pro 1848,Laptops,1647.3
1849,Aurelia X 1849,Home Decor,970.45
1850,Eclipse Elite 1850,Smartphones,1703.5
1851,Aurelia Pro 1851,Laptops,159.65
1852,NovaTech Elite 1852,Laptops,477.81
1853,Eclipse Elite 1853,Smartphones,639.14
1854,Vertex Plus 1854,Home Decor,472.26
1855,Solara Elite 1855,Books,593.62
1856,Kronos Elite 1856,Home Decor,1928.88
1857,Kronos Elite 1857,Gaming Consoles,1578.37
1858,NovaTech Max 1858,Fitness Gear,140.25
1859,Vertex X 1859,Headphones,819.88
1860,Kronos Plus 1860,Home Decor,250.16
1861,Kronos Elite 1861,Fitness Gear,1663.89
1862,Solara X 1862,Gaming Consoles,969.95
1863,Zenith Elite 1863,Home Decor,185.85
1864,Vertex Pro 1864,Headphones,686.23
1865,Eclipse Plus 1865,Smartphones,1288.12
1866,Aurelia Max 1866,Kitchen Appliances,228.23
1867,Kronos Max 1867,Fitness Gear,227.14
1868,Zenith Max 1868,Headphones,932.57
1869,Eclipse Pro 1869,Home Decor,1172.45
1870,Aurelia Elite 1870,Laptops,1520.97
1871,Lumina Pro 1871,Gaming Consoles,1452.18
1872,Solara X 1872,Smartphones,213.58
1873,NovaTech Plus 1873,Home Decor,1861.59
1874,Zenith Elite 1874,Laptops,175.97
1875,Zenith Max 1875,Headphones,1232.42
1876,Kronos Elite 1876,Home Decor,423.76
1877,Solara Elite 1877,Gaming Consoles,1792.03
1878,NovaTech Max 1878,Books,861.49
1879,Vertex Max 1879,Books,266.03
1880,Kronos Elite 1880,Gaming Consoles,1688.34
1881,Vertex Plus 1881,Gaming Consoles,1105.59
1882,NovaTech X 1882,Fitness Gear,821.64
1883,Lumina Plus 1883,Fitness Gear,560.19
1884,Lumina Pro 1884,Gaming Consoles,533.97
1885,Solara Max 1885,Books,385.66
1886,Vertex Plus 1886,Laptops,1506.03
1887,Zenith Plus 1887,Books,707.31
1888,Aurelia Elite 1888,Headphones,743.7
1889,Eclipse X 1889,Books,1557.54
1890,Lumina Elite 1890,Home Decor,1712.85
1891,Lumina X 1891,Fitness Gear,890.14
1892,Aurelia Plus 1892,Headphones,111.14
1893,Zenith Plus 1893,Home Decor,1398.4
1894,Solara Max 1894,Fitness Gear,1879.33
1895,NovaTech X 1895,Laptops,870.89
1896,Eclipse Max 1896,Kitchen Appliances,1949.98
1897,Lumina Pro 1897,Gaming Consoles,1954.34
1898,Aurelia Plus 1898,Gaming Consoles,387.88
1899,Vertex Pro 1899,Books,1987.15
1900,Solara X 1900,Fitness Gear,1243.32
1901,Lumina X 1901,Smartphones,1970.22
1902,Zenith Plus 1902,Smartphones,356.23
1903,Solara X 1903,Books,148.08
1904,Kronos Plus 1904,Smartphones,640.07
1905,Zenith Max 1905,Smartphones,720.74
1906,NovaTech Max 1906,Home Decor,1288.34
1907,Solara Plus 1907,Fitness Gear,449.56
1908,NovaTech Max 1908,Kitchen Appliances,130.61
1909,Kronos Pro 1909,Laptops,1797.0
1910,Kronos Max 1910,Home Decor,1002.94
1911,NovaTech Elite 1911,Home Decor,1912.74
1912,Vertex Plus 1912,Headphones,176.74
1913,Lumina Pro 1913,Smartphones,584.89
1914,Aurelia X 1914,Kitchen Appliances,897.76
1915,Kronos Pro 1915,Laptops,1352.51
1916,Lumina Pro 1916,Gaming Consoles,539.42
1917,Solara X 1917,Home Decor,1620.15
1918,Lumina Plus 1918,Books,101.95
1919,Eclipse Elite 1919,Smartphones,297.05
1920,NovaTech Pro 1920,Home Decor,1853.83
1921,Lumina Plus 1921,Gaming Consoles,1361.16
1922,NovaTech Elite 1922,Headphones,1664.07
1923,Zenith Max 1923,Books,1219.85
1924,Aurelia Plus 1924,Kitchen Appliances,1417.09
1925,Aurelia Plus 1925,Kitchen Appliances,318.92
1926,Zenith Elite 1926,Kitchen Appliances,1658.49
1927,NovaTech Plus 1927,Kitchen Appliances,706.04
1928,Vertex Pro 1928,Headphones,1051.58
1929,NovaTech Pro 1929,Laptops,1078.5
1930,Zenith Elite 1930,Smartphones,1721.24
1931,NovaTech Max 1931,Laptops,1247.02
1932,Kronos Plus 1932,Books,944.15
1933,Kronos Elite 1933,Headphones,762.4
1934,Eclipse Pro 1934,Laptops,660.79
1935,Eclipse Elite 1935,Home Decor,1663.32
1936,Zenith Elite 1936,Books,499.15
1937,Eclipse Plus 1937,Kitchen Appliances,123.3
1938,NovaTech Elite 1938,Books,839.35
1939,Solara X 1939,Kitchen Appliances,987.57
1940,Vertex Elite 1940,Books,843.21
1941,Zenith Elite 1941,Laptops,1117.63
1942,NovaTech Max 1942,Smartphones,542.06
1943,Solara Plus 1943,Fitness Gear,849.04
1944,Lumina Plus 1944,Fitness Gear,1072.53
1945,Eclipse X 1945,Books,1916.43
1946,NovaTech Elite 1946,Gaming Consoles,932.1
1947,NovaTech Elite 1947,Gaming Consoles,1625.06
1948,Solara Plus 1948,Kitchen Appliances,1270.51
1949,Kronos Max 1949,Laptops,1654.25
1950,Kronos X 1950,Kitchen Appliances,125.51
1951,NovaTech Plus 1951,Laptops,180.91
1952,Solara X 1952,Fitness Gear,249.8
1953,Vertex X 1953,Headphones,869.67
1954,Solara Plus 1954,Kitchen Appliances,276.12
1955,Vertex Plus 1955,Home Decor,1814.5
1956,Zenith Pro 1956,Laptops,533.99
1957,Eclipse Elite 1957,Fitness Gear,1719.71
1958,Vertex Elite 1958,Books,985.95
1959,Eclipse Elite 1959,Smartphones,1474.1
1960,Aurelia Max 1960,Kitchen Appliances,553.22
1961,Solara Elite 1961,Home Decor,174.76
1962,Vertex Pro 1962,Laptops,1252.2
1963,Zenith Pro 1963,Gaming Consoles,1612.55
1964,NovaTech Elite 1964,Laptops,1363.05
1965,Lumina Elite 1965,Books,997.28
1966,NovaTech Plus 1966,Fitness Gear,395.67
1967,NovaTech X 1967,Books,83.5
1968,Vertex Plus 1968,Fitness Gear,887.22
1969,Vertex Max 1969,Headphones,1355.59
1970,Lumina Elite 1970,Laptops,602.01
1971,Lumina X 1971,Kitchen Appliances,1744.74
1972,Eclipse Max 1972,Books,520.79
1973,Solara Elite 1973,Headphones,1047.99
1974,Solara Max 1974,Smartphones,1823.68
1975,Lumina Plus 1975,Laptops,1148.53
1976,NovaTech Plus 1976,Kitchen Appliances,1960.01
1977,Solara X 1977,Fitness Gear,244.1
1978,Aurelia Max 1978,Laptops,805.19
1979,Vertex Pro 1979,Gaming Consoles,1727.7
1980,Eclipse Plus 1980,Laptops,314.22
1981,Vertex X 1981,Laptops,857.85
1982,Vertex Pro 1982,Fitness Gear,1207.78
1983,Vertex Pro 1983,Fitness Gear,1667.89
1984,Kronos Plus 1984,Kitchen Appliances,322.09
1985,Solara Pro 1985,Home Decor,111.98
1986,Zenith X 1986,Gaming Consoles,1834.99
1987,Aurelia Plus 1987,Headphones,1792.86
1988,Kronos Pro 1988,Fitness Gear,1552.86
1989,Zenith Max 1989,Books,1833.57
1990,Aurelia Pro 1990,Gaming Consoles,1323.12
1991,Lumina X 1991,Books,454.06
1992,Lumina Plus 1992,Kitchen Appliances,1502.25
1993,NovaTech Max 1993,Headphones,784.88
1994,Vertex Pro 1994,Gaming Consoles,970.8
1995,Eclipse Elite 1995,Books,434.33
1996,Eclipse Pro 1996,Kitchen Appliances,931.97
1997,Kronos Elite 1997,Kitchen Appliances,1330.95
1998,Aurelia Plus 1998,Fitness Gear,1908.08
1999,NovaTech Pro 1999,Fitness Gear,473.81
2000,Solara Elite 2000,Gaming Consoles,1999.1
2001,Kronos Pro 2001,Headphones,1438.62
2002,Aurelia Elite 2002,Smartphones,1754.88
2003,Zenith Plus 2003,Home Decor,1045.41
2004,Eclipse X 2004,Home Decor,1093.29
2005,Zenith Plus 2005,Home Decor,101.5
2006,Aurelia Elite 2006,Laptops,654.85
2007,Kronos X 2007,Fitness Gear,268.91
2008,Vertex Elite 2008,Laptops,1213.42
2009,Zenith Pro 2009,Headphones,477.34
2010,Lumina Plus 2010,Gaming Consoles,223.12
2011,Aurelia X 2011,Kitchen Appliances,243.96
2012,Eclipse Pro 2012,Books,1111.33
2013,Eclipse X 2013,Kitchen Appliances,988.74
2014,Solara Plus 2014,Fitness Gear,549.59
2015,Aurelia Pro 2015,Smartphones,1170.88
2016,Vertex X 2016,Home Decor,1743.04
2017,Solara X 2017,Kitchen Appliances,512.6
2018,Solara Pro 2018,Gaming Consoles,1092.43
2019,Zenith Plus 2019,Home Decor,235.83
2020,Lumina Plus 2020,Headphones,1318.5
2021,Lumina Pro 2021,Headphones,993.33
2022,Kronos X 2022,Kitchen Appliances,627.78
2023,Eclipse Pro 2023,Smartphones,1751.07
2024,Vertex Max 2024,Gaming Consoles,838.35
2025,Lumina Elite 2025,Gaming Consoles,890.02
2026,Zenith Elite 2026,Fitness Gear,1772.35
2027,Solara Elite 2027,Laptops,1268.13
2028,Eclipse Pro 2028,Kitchen Appliances,1743.98
2029,Kronos Max 2029,Home Decor,1919.03
2030,Solara Plus 2030,Laptops,726.36
2031,Aurelia X 2031,Books,1013.72
2032,Zenith Pro 2032,Home Decor,1261.53
2033,Zenith Elite 2033,Laptops,1670.94
2034,Solara Pro 2034,Kitchen Appliances,260.73
2035,Zenith Max 2035,Books,1458.39
2036,NovaTech Plus 2036,Headphones,819.04
2037,Lumina Elite 2037,Smartphones,1910.29
2038,Zenith Pro 2038,Kitchen Appliances,1054.54
2039,Zenith Elite 2039,Books,1587.54
2040,Vertex Plus 2040,Books,1429.41
2041,NovaTech Max 2041,Headphones,1246.73
2042,Solara X 2042,Fitness Gear,1039.74
2043,Solara Pro 2043,Fitness Gear,1280.36
2044,Zenith Pro 2044,Books,1380.33
2045,Vertex Plus 2045,Home Decor,1970.82
2046,Aurelia Elite 2046,Laptops,256.01
2047,Lumina Plus 2047,Fitness Gear,1261.85
2048,Aurelia Pro 2048,Fitness Gear,1891.05
2049,Vertex Elite 2049,Kitchen Appliances,563.38
2050,Lumina X 2050,Smartphones,1977.55
2051,Vertex Pro 2051,Headphones,1312.43
2052,NovaTech Pro 2052,Home Decor,1849.96
2053,Solara Elite 2053,Books,199.18
2054,Lumina Plus 2054,Laptops,980.73
2055,Eclipse Pro 2055,Smartphones,791.15
2056,NovaTech Max 2056,Smartphones,483.12
2057,NovaTech Pro 2057,Fitness Gear,1250.78
2058,NovaTech Plus 2058,Books,1240.64
2059,Kronos Pro 2059,Headphones,1936.66
2060,Zenith Max 2060,Home Decor,530.52
2061,Kronos Elite 2061,Laptops,164.13
2062,Solara Plus 2062,Books,1843.21
2063,NovaTech Max 2063,Laptops,1772.12
2064,Kronos Max 2064,Books,1834.49
2065,Solara Max 2065,Home Decor,85.87
2066,Eclipse X 2066,Fitness Gear,251.65
2067,Aurelia X 2067,Kitchen Appliances,1543.69
2068,Solara Pro 2068,Fitness Gear,929.66
2069,Kronos X 2069,Gaming Consoles,1397.55
2070,Zenith Pro 2070,Fitness Gear,890.34
2071,Lumina Max 2071,Kitchen Appliances,1915.07
2072,NovaTech Pro 2072,Kitchen Appliances,476.6
2073,NovaTech Pro 2073,Kitchen Appliances,1175.04
2074,NovaTech X 2074,Headphones,1445.36
2075,Kronos Pro 2075,Home Decor,145.19
2076,Zenith Plus 2076,Laptops,1547.01
2077,Lumina Plus 2077,Fitness Gear,220.1
2078,Eclipse Plus 2078,Laptops,1356.37
2079,Lumina X 2079,Home Decor,295.97
2080,Vertex X 2080,Smartphones,1430.94
2081,NovaTech Pro 2081,Home Decor,450.17
2082,Kronos X 2082,Fitness Gear,1882.7
2083,Solara Plus 2083,Headphones,875.25
2084,NovaTech Plus 2084,Laptops,171.45
2085,Eclipse X 2085,Home Decor,1817.93
2086,Kronos Plus 2086,Headphones,1497.91
2087,Kronos Pro 2087,Smartphones,910.93
2088,Vertex Elite 2088,Kitchen Appliances,1841.99
2089,Eclipse Elite 2089,Laptops,80.3
2090,Vertex X 2090,Headphones,1108.77
2091,Aurelia Max 2091,Laptops,588.35
2092,Zenith Elite 2092,Home Decor,958.41
2093,Eclipse Max 2093,Fitness Gear,1073.82
2094,Vertex Max 2094,Fitness Gear,666.61
2095,Kronos Elite 2095,Smartphones,1114.0
2096,Vertex Elite 2096,Home Decor,1468.63
2097,Eclipse Plus 2097,Fitness Gear,693.25
2098,Zenith Pro 2098,Kitchen Appliances,1884.53
2099,Solara Plus 2099,Smartphones,294.45
2100,NovaTech Plus 2100,Gaming Consoles,696.52
2101,Eclipse Plus 2101,Home Decor,1329.75
2102,Aurelia Elite 2102,Kitchen Appliances,1077.91
2103,Vertex Plus 2103,Fitness Gear,1614.43
2104,NovaTech Pro 2104,Kitchen Appliances,1594.15
2105,Aurelia Pro 2105,Laptops,795.48
2106,NovaTech Max 2106,Home Decor,206.17
2107,Eclipse Elite 2107,Kitchen Appliances,685.77
2108,Vertex X 2108,Gaming Consoles,304.59
2109,Zenith Elite 2109,Fitness Gear,871.58
2110,Lumina Pro 2110,Books,1386.67
2111,NovaTech Elite 2111,Kitchen Appliances,258.56
2112,NovaTech Plus 2112,Headphones,1791.71
2113,Kronos Pro 2113,Headphones,655.58
2114,Solara Pro 2114,Headphones,598.17
2115,Lumina Max 2115,Gaming Consoles,450.68
2116,Aurelia Elite 2116,Smartphones,1529.67
2117,Kronos Plus 2117,Gaming Consoles,258.05
2118,Lumina Pro 2118,Fitness Gear,1444.91
2119,Kronos X 2119,Gaming Consoles,1404.44
2120,Zenith Max 2120,Fitness Gear,1942.12
2121,Eclipse Plus 2121,Smartphones,1365.13
2122,Kronos Pro 2122,Kitchen Appliances,521.97
2123,Zenith Pro 2123,Smartphones,836.65
2124,Vertex Plus 2124,Smartphones,382.8
2125,NovaTech Plus 2125,Home Decor,1715.59
2126,Solara Elite 2126,Fitness Gear,516.07
2127,Eclipse X 2127,Fitness Gear,664.38
2128,Zenith X 2128,Smartphones,1053.42
2129,Zenith Elite 2129,Headphones,1087.02
2130,NovaTech X 2130,Smartphones,215.56
2131,Kronos Elite 2131,Smartphones,1995.05
2132,Kronos Plus 2132,Home Decor,1741.76
2133,Vertex Elite 2133,Gaming Consoles,1287.06
2134,Eclipse Elite 2134,Home Decor,1217.76
2135,Kronos Plus 2135,Books,388.27
2136,Zenith X 2136,Smartphones,1336.59
2137,Zenith Max 2137,Kitchen Appliances,1030.38
2138,Aurelia Plus 2138,Headphones,525.2
2139,Vertex X 2139,Books,1172.61
2140,Aurelia Pro 2140,Home Decor,677.13
2141,Eclipse Elite 2141,Laptops,339.19
2142,NovaTech Plus 2142,Fitness Gear,1549.39
2143,Zenith X 2143,Books,1637.13
2144,Zenith Plus 2144,Books,1054.39
2145,NovaTech Elite 2145,Smartphones,588.57
2146,Vertex Pro 2146,Books,356.0
2147,Eclipse Plus 2147,Smartphones,633.27
2148,Kronos Pro 2148,Fitness Gear,965.2
2149,Kronos Plus 2149,Smartphones,668.67
